clip_id,label,spectral_centroid,spectral_bandwidth,spectral_contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12
123399-2-0-19,children_playing,1702.9989629847892,1609.1130586699514,16.634346392990185,-260.16403,92.37527,-33.825474,1.0436641,-19.176367,10.21367,-6.7972126,3.4266033,2.1696157,7.3778515,7.9340153,7.4771676,0.38199311,0.54954404,0.54092735,0.6451156,0.6426247,0.5670462,0.60317254,0.5594434,0.7012996,0.6224826,0.488515,0.4491567,0.44818568
186339-9-0-3,street_music,891.891431101659,1409.6296346687568,16.411956162343692,-361.80246,119.88202,5.9634767,29.04837,-0.1430649,9.723332,1.8433999,8.246792,9.02838,9.726101,5.176141,3.0708475,-0.035034854,0.8288898,0.90002835,0.7501372,0.5778887,0.61553556,0.61922616,0.5847157,0.6818374,0.5604853,0.50681984,0.43649963,0.5558522
165039-7-14-0,jackhammer,2052.712982882581,1979.3977358147363,15.504645998834025,-104.17509,75.68084,0.3892776,20.772572,-3.701738,16.721912,-1.6476569,1.0211502,2.9663339,5.1994348,-1.1883152,5.2235637,0.41590983,0.6118765,0.785428,0.7474056,0.474271,0.4861229,0.8054361,0.6375172,0.681149,0.9082873,0.8181776,0.6799158,0.567956
17853-5-0-15,engine_idling,1284.6941890832547,1831.4273208162244,16.359640672651715,-218.73912,92.52121,10.157984,17.380955,3.8962193,17.12249,8.372311,12.6892605,6.7574825,12.42087,3.242107,12.832109,8.155723,0.40402982,0.25522843,0.12205524,0.11501333,0.1546019,0.30167305,0.10979154,0.13150184,0.16572821,1.0,0.26886675,0.34056076
34708-6-4-0,gun_shot,1590.0001393002735,1577.6573766581746,16.413114327964415,-165.51129,76.74764,-29.73561,7.5706453,-5.4990067,9.252783,-8.113482,-3.5961113,-18.40128,-0.36582428,-0.34405607,5.7623277,-0.8815778,0.7544437,0.82650596,0.82051796,0.8217227,0.82011753,0.732277,0.70303,0.66939855,0.7493799,0.7655919,0.72667336,0.7237342
17973-2-0-31,children_playing,2208.212097313589,1242.8804579985792,19.393601118366817,-111.65546,46.27836,-101.13864,29.238337,-18.756222,27.864952,-6.402195,17.005646,-10.468496,1.5127375,-3.400171,13.050677,-10.818068,0.6558956,0.6418588,0.5506836,0.50421095,0.5029298,0.50867647,0.5395917,0.51293,0.4953618,0.5104569,0.5230824,0.6581664
184623-8-1-0,siren,1611.9745536099417,1344.8169585122002,18.07090253815375,-31.202251,101.85081,-64.9132,-13.071887,-0.5622594,14.803802,-5.2314854,-6.3785253,-12.111,-5.829494,-16.85903,-8.673118,-7.3241467,0.6940605,0.6864037,0.69029516,0.6694906,0.67829865,0.6350757,0.62007374,0.6782348,0.6946466,0.7493064,0.68958026,0.67007035
186334-2-0-1,children_playing,1261.267275702012,1698.7643630878802,15.911978108151777,-274.92026,103.510124,3.5348833,30.209162,2.6587079,13.060275,1.4216206,7.9886384,4.8182545,9.245899,6.6708164,8.185968,2.8080904,0.53002995,0.7182898,0.59534323,0.7198995,0.6459934,0.81952816,0.5339221,0.5657668,0.55211323,0.42788044,0.47696286,0.4296936
165039-7-6-0,jackhammer,2157.4425828358185,2012.0239317027172,15.448181638072226,-88.57083,67.56477,-0.0734072,25.75353,-3.273175,19.03034,8.143,0.3146951,0.355694,9.713139,-0.31446403,5.1631575,-0.426304,0.5185965,0.6119958,0.60395736,0.667221,0.66678107,0.89571404,0.7481039,0.6439984,0.72576433,0.7492488,0.66764647,0.6051032
180057-9-0-20,street_music,1902.6093841170573,1931.2726749922585,15.555622984380484,-339.92056,88.87297,-5.4532537,6.860745,-4.4643717,5.833883,-1.892948,-4.9825497,-3.5817342,-1.5916085,-5.8262415,4.349857,-9.026166,0.60106486,0.65624255,0.70688206,0.5188351,0.6064779,0.77653223,0.6395173,0.71439266,0.52668065,0.63301826,0.74069566,0.67842424
42117-8-0-13,siren,1311.5720146165802,1059.9015775949717,17.779098722722708,-189.51973,129.93188,-52.67462,-8.688494,-14.879939,19.746784,22.403631,5.019931,-8.272703,12.106423,3.6709678,-7.599641,-16.850105,0.58286256,0.66618085,0.5786587,0.5680253,0.57561964,0.6973612,0.6929902,0.46719554,0.46027943,0.47767293,0.45574737,0.4678056
180057-9-0-34,street_music,1576.6962958671165,1787.338544150299,16.66226391589444,-455.19678,102.1409,5.9474254,9.099787,-7.652745,5.2898,-9.831462,6.1483226,-3.4494472,4.0671344,2.8935547,-0.7214416,-0.4024114,0.726665,0.63852173,0.63955754,0.562706,0.68503773,0.6146497,0.59317595,0.7729102,0.4384017,0.47564837,0.5288335,0.57054627
62837-7-1-9,jackhammer,2039.0330660302686,2021.8264235702693,15.931757739678314,-169.21722,80.00271,9.057995,13.332612,-13.0958805,-4.864604,-10.977223,-5.6265945,-16.094778,-1.166482,-0.99218035,-0.21214288,-6.1285324,0.58103406,0.672282,0.63737315,0.6154797,0.61884165,0.787091,0.91758764,0.542194,0.6730999,0.613609,0.6963266,0.76924837
6988-5-0-5,engine_idling,701.644790440517,1115.9181576783421,16.64391182514365,-125.27226,146.42952,-22.322027,33.145588,2.5816345,20.118196,6.647913,13.332097,5.819164,5.7652574,5.479741,6.501097,2.7484436,0.2913013,0.32306662,0.25970942,0.3789185,0.3903888,0.7664057,0.99636626,0.23351794,0.24593785,0.21719801,0.28258613,0.23454633
22601-8-0-0,siren,1270.6257797117328,1046.676436586666,16.781996332376668,-202.86806,134.22522,-55.610058,-6.6610622,-11.173547,40.355244,27.199184,-0.5174852,-16.372656,7.872753,-0.94071805,-8.525385,-4.8706427,0.57429653,0.5481598,0.60648227,0.59966534,0.66100025,0.74914914,0.5766513,0.43632242,0.6149499,0.5524877,0.67820865,0.6001807
162436-6-0-0,gun_shot,1585.2471341632108,1803.563263549524,15.815109232536322,-221.51286,41.634903,1.4257708,16.298468,3.4000204,-0.77422637,2.2954118,5.755423,-1.9782106,6.4977756,1.4241141,6.705933,1.2518245,0.5580141,0.5637745,0.55896723,0.577866,0.82878655,0.38085812,0.32368535,0.3089379,0.46269605,0.2740371,0.22888976,0.34957373
165039-7-4-2,jackhammer,2005.7980789706742,1977.7542627655425,15.510668624571252,-87.213646,74.686455,2.9905386,28.84567,-0.6560332,16.25055,2.2587125,-0.45486853,2.687676,5.3645296,-2.5379531,8.883736,2.9976294,0.5646107,0.5300741,0.6631107,0.41034287,0.83196056,0.67058814,0.87872875,0.7830727,0.60342175,0.9058734,0.5879053,0.78641415
14115-4-0-0,drilling,2142.3871735594694,1882.3230314228977,17.395024357370104,-174.1786,60.42429,-10.5066595,34.44271,-9.059491,-3.8331358,-8.784134,-4.129699,-10.179503,-8.753871,-14.293041,-5.8916693,-12.597971,0.44938692,0.44646794,0.5157757,0.53816134,0.58684206,0.60151476,0.5994562,0.77798855,0.7572295,0.67326134,0.6397253,0.51449764
146714-0-0-43,air_conditioner,1933.9348104061214,2362.7662404980197,15.524072387850811,-305.36887,59.24799,45.132683,17.97696,6.2446256,9.289247,16.453823,17.005697,3.8625607,12.740504,12.608166,10.050224,12.097891,0.64683825,0.7560241,0.65146816,0.55060416,0.9119958,0.6652149,0.5012332,0.5177995,0.5206829,0.48606,0.53553647,0.495448
155263-2-0-61,children_playing,1124.5257187050431,1311.3048629594346,16.752231826823813,-220.40904,139.9673,-19.527296,41.249687,-7.1866593,8.373898,-5.483884,-2.6924982,0.70468396,1.5226853,-2.5015593,-3.4866586,-2.4502652,0.69722897,0.8416329,0.6955613,0.72209686,0.62807757,0.68588316,0.8495851,0.7753343,0.6890165,0.7785028,0.714255,0.650746
15356-2-0-2,children_playing,2115.165157863446,1554.0009113243934,18.754144661649537,-275.37936,64.01058,-45.048138,18.81011,-13.002104,21.494345,-3.0674458,1.800075,-13.7188835,2.361117,-0.539416,2.2976952,4.1127,0.4718895,0.50575143,0.51105016,0.48663735,0.5551951,0.48014408,0.41381925,0.39047593,0.4155514,0.63486236,0.7013981,0.4825242
94636-8-0-18,siren,1393.3864113138538,1690.817355622907,15.876824405941145,-97.362724,115.32411,3.519259,1.6323711,-3.9610302,6.7193446,4.4928985,3.9088836,-8.99096,-1.6398376,-1.4584863,7.708152,-2.7494714,0.6667752,0.7532728,0.7246734,0.70877534,0.62499356,0.6210534,0.63122517,0.6687395,0.53491557,0.59241724,0.6464066,0.6422399
94636-8-0-4,siren,1587.4010873696836,1688.294750182933,17.893735569031982,-55.202774,104.73224,-6.1905255,-0.9870227,17.478542,9.308313,-1.1212912,7.0791564,-5.0042176,7.864493,1.1011778,6.014917,-7.4801636,0.6437755,0.64447874,0.5787707,0.7146605,0.5238274,0.54886836,0.436215,0.4174949,0.47157112,0.6790911,0.85565215,0.59673154
132855-2-0-41,children_playing,884.5156961929564,1171.9678108211933,16.704796065777554,-390.09937,159.14032,-12.687637,9.807814,-2.7340477,12.492527,0.11066433,10.084835,4.863039,3.6806588,1.4163816,7.716208,4.710311,0.5303951,0.50875294,0.71005815,0.9657957,0.6966678,0.62776464,0.6518407,0.64518046,0.590411,0.51331747,0.46557805,0.45059007
146714-0-0-0,air_conditioner,1805.5628280061821,2231.3283194001183,15.615283521875469,-290.0097,73.321205,35.14302,7.664305,4.3448567,9.201067,14.368556,10.631096,3.6640887,11.205697,14.147533,13.90407,12.966668,0.7198098,0.8164978,0.61184186,0.6780014,0.71875006,0.83742005,0.538622,0.5349857,0.4549877,0.47413173,0.5180604,0.4595655
144068-5-0-9,engine_idling,2458.908627013619,2125.3201912227623,14.92565053317087,-78.383835,64.540344,-2.9631276,3.4211233,-9.146601,5.060923,-8.624759,4.9380097,-3.2547421,9.250832,1.0654376,-8.254891,-4.171853,0.42741385,0.41713098,0.56922907,0.6000186,0.9969111,0.6254746,0.49016935,0.47669494,0.52777284,0.52850777,0.5411097,0.5157834
54898-8-0-9,siren,1284.7079820602357,1380.2988449512359,16.64279473096096,-63.801117,124.36174,-24.773579,0.9975,-4.5878725,16.572523,11.5629225,16.392437,5.1219606,9.187298,2.4857051,4.2306,-3.3944054,0.6735877,0.80612296,0.59898055,0.6499598,0.6166718,0.47199202,0.50002354,0.4857325,0.53301126,0.44451407,0.4390394,0.44040138
37560-4-0-0,drilling,3506.3774461625594,2087.7149621021813,15.280049661335125,54.14457,-8.223867,-31.09898,-12.017507,-17.587866,-4.708962,-2.635332,7.7630925,-0.7411736,2.9234223,5.8352046,2.247622,-6.7870297,0.65482736,0.7265602,0.66225666,0.68990153,0.80292636,0.7342841,0.6626394,0.6741632,0.6572866,0.87286454,0.79725254,0.6620336
125523-3-0-1,dog_bark,1148.7117228111395,1326.744730801675,17.632761992992826,-490.40475,98.84601,-4.865383,-26.244978,-11.966393,4.8360233,-2.0055692,3.5783663,-6.632646,-5.3815093,0.9353863,9.743393,3.7174397,0.66114604,0.6207706,0.5954859,0.39479,0.3452404,0.32273054,0.36861587,0.51687676,0.47356302,0.78596276,0.6246768,0.5494298
82811-3-3-0,dog_bark,1444.9783513002178,1573.2495995432637,16.533744878953648,-393.17725,115.9276,-18.185465,-19.226261,-5.1091633,4.787362,-9.820241,-10.20009,-8.271674,-2.540604,-7.1618166,-1.7360554,0.7908052,0.6471451,0.6391485,0.57292134,0.54506046,0.6898178,0.5579063,0.7027355,0.748243,0.6994023,0.7729948,0.6100361,0.5808923
177742-0-0-164,air_conditioner,2656.2416835102235,2170.588522429167,14.804108030345748,-158.19125,53.19209,-4.544401,6.2897925,-0.66522557,13.111854,-4.3388,4.9710226,-5.6718497,6.1872196,-6.7625136,-1.3678024,-5.257771,0.6444861,0.69120646,0.7142087,0.5125596,0.7148824,0.9302346,0.6567305,0.7822492,0.699607,0.8909956,0.6094938,0.596287
49485-9-0-28,street_music,1300.2844675454196,1465.353065316651,17.644038461214993,-267.20877,121.46842,-11.744776,26.033888,5.036587,6.9173255,-5.5943975,-0.6506742,-6.395469,-0.786794,-7.2054377,1.3743529,-2.6550312,0.65268743,0.6519924,0.62336713,0.5834256,0.5269161,0.730963,0.9421695,0.66978085,0.66517496,0.6458242,0.7068841,0.5872918
63095-4-0-29,drilling,999.3733590550951,1584.1275824729667,17.000665076578965,-233.26855,130.84433,21.65232,0.8926664,6.827523,13.10976,15.374365,15.742477,2.2826576,-0.73126125,5.6610584,-1.076586,3.8981726,0.27949244,0.20504507,0.27261648,0.3632148,0.26149815,0.2522257,0.7492124,0.9790999,0.39907664,0.2218834,0.3206473,0.37393898
175854-1-0-0,car_horn,1649.6137457994175,1394.234193858134,20.900677956182562,-187.54576,80.15882,-27.69742,18.317797,-7.4817276,0.55630076,12.366265,-0.5293658,-6.5721173,5.0171113,-13.943673,4.054282,-2.0364218,0.5428324,0.26687586,0.31386635,0.7055113,0.4426738,0.5630916,0.4449159,0.7115851,0.8269729,0.27969754,0.28454554,0.6577384
151149-2-0-11,children_playing,1657.2167407567702,1761.1049012807314,16.090389949973122,-233.76538,99.80021,-3.7144303,13.430419,-14.227671,4.503304,-10.979108,3.4016278,-1.6057494,1.7220149,-6.258736,-3.7569823,-0.24175447,0.6225245,0.71529573,0.7526026,0.8241637,0.6237609,0.66206735,0.67662686,0.70588315,0.5978089,0.6524752,0.6232279,0.65561175
62837-7-1-72,jackhammer,1921.5694102824034,1954.0082897954612,16.78149908566252,-66.56114,84.35379,-8.365347,0.9115946,-12.50972,-13.933451,-16.412203,-10.905917,-18.900713,-5.4416957,-4.180957,-1.3637851,-12.192255,0.59883106,0.49779126,0.54247177,0.5621663,0.7894007,0.82620907,0.8310025,0.5777664,0.75529253,0.5825749,0.64431274,0.83355385
88569-2-0-36,children_playing,1790.209084757405,1827.0610103357772,15.605930277165228,-136.07375,89.2551,-9.834737,15.935597,-2.4358683,8.853685,1.4272255,5.5857015,3.733603,-0.014505364,-3.9500337,0.8873883,-0.8345922,0.7828446,0.8471522,0.8246191,0.7711329,0.69301224,0.70882815,0.77805203,0.7184141,0.7023714,0.7537637,0.6884832,0.66979444
103199-4-1-0,drilling,2357.1352038543278,1280.4591417323643,16.762213551211474,-56.93385,20.467243,-106.79397,16.124748,-7.719607,1.5837483,-4.755101,2.072447,-15.433555,-6.7580667,-8.701449,3.478912,-10.36939,0.694391,0.7540984,0.77325374,0.64469546,0.65295774,0.5836512,0.5560819,0.5613587,0.6068393,0.69208956,0.5183268,0.6665155
62837-7-1-73,jackhammer,1816.8123193560955,1874.860204630201,16.70239917232084,-73.05251,88.88694,-10.79074,-0.2032893,-14.534885,-10.651404,-15.057342,-13.372336,-18.602007,-5.980159,-4.957335,-1.4642726,-11.235387,0.5021922,0.47476065,0.5199968,0.557885,0.9046244,0.74460447,0.8143899,0.5336609,0.7604577,0.61390024,0.60028505,0.8073718
13230-0-0-3,air_conditioner,1405.8020792615546,1380.9860722040353,17.440807664665446,-225.11198,122.28763,-39.347942,11.960327,13.010332,3.6091056,-10.073583,5.381364,-1.244031,1.6006943,-4.8496137,-0.7960728,-8.157227,0.47506014,0.4436763,0.53763825,0.46378183,0.61309445,0.8232274,0.75372905,0.69457716,0.8770666,0.8213615,0.6923416,0.5013086
18594-1-3-0,car_horn,1929.6787559306663,1537.3343069403622,17.968132772011185,-64.16657,64.15327,-50.512554,1.8794556,-12.30802,-9.577893,-6.0470285,-8.62425,-9.706718,-7.0480814,-2.9379275,7.131136,3.147758,0.8863475,0.23157504,0.25506884,0.6239983,0.22737096,0.22217962,0.29506677,0.5004558,0.91568947,0.25899088,0.28416574,0.47133824
61791-9-1-44,street_music,801.1018488433808,779.1594013569032,20.319081093839362,-210.63754,179.0132,-6.5159764,-1.8109105,-10.890053,28.424778,-12.646375,-10.733458,-15.033818,-8.081735,2.8293178,-4.10893,-5.107693,0.22128804,0.6379672,0.22935139,0.5304133,0.3103401,0.3159354,0.4644951,0.22055414,0.38715184,0.20177296,0.36679447,0.22845654
63095-4-0-14,drilling,1020.9219027578334,1488.3746992808558,16.94692703750593,-212.55727,138.59459,8.774166,-9.230021,10.950232,12.852257,21.431688,11.982418,-12.174765,-3.0403714,8.130982,-1.9201725,4.2976785,0.2053753,0.18995234,0.18413186,0.3504933,0.21024507,0.19019945,1.0,0.4637077,0.34841186,0.18848495,0.36854336,0.2936548
188824-7-4-0,jackhammer,3105.73661949988,2254.4369056944897,16.156507779636915,-364.41034,40.020836,9.417414,16.635859,-1.1750677,9.145614,-2.830704,11.614011,-3.9851928,5.7349563,1.3237336,2.1887603,4.8107963,0.5474459,0.5301124,0.60954726,0.669613,0.9789051,0.79312027,0.6509711,0.6332285,0.6149441,0.6174618,0.5953873,0.52108467
63095-4-0-28,drilling,1013.035186980267,1541.1564852943336,16.961622426997064,-222.72115,134.0143,15.080814,-8.097222,5.762801,18.410389,17.595053,12.386273,-2.7173452,-4.3439555,6.763108,1.203124,8.779427,0.27467656,0.2173977,0.24474739,0.36541834,0.19423094,0.18563628,0.95360106,0.8443104,0.43127218,0.18876606,0.36986634,0.33487025
177742-0-0-165,air_conditioner,2614.45967470942,2155.5198857697806,14.655760180930223,-159.91922,54.168404,-4.4744854,6.434697,0.21558003,13.797851,-3.9040186,5.721371,-5.2504697,7.5477676,-5.5902777,-0.65954924,-4.3553243,0.5946714,0.73523027,0.7280159,0.47323725,0.6226972,0.8188675,0.6002156,0.7279344,0.6269725,0.95000166,0.6983315,0.5587776
94631-9-1-16,street_music,1499.4220568410224,1598.466563707696,16.965728273150262,-72.88048,110.18698,-13.579076,0.096153356,-8.651998,-2.5245147,-18.972952,-4.847737,-8.981066,-3.988688,-6.0151234,-2.2425144,-4.2696514,0.49317914,0.54387325,0.77629334,0.48708066,0.48581898,0.43876985,0.63251173,0.6982656,0.49687636,0.673991,0.49702471,0.5581148
196060-2-0-0,children_playing,1348.5829838249695,1719.2009119092727,17.69820946341149,-412.57828,65.376495,20.839712,38.3786,-3.1585605,-7.1292353,-6.1930895,2.2011416,-12.107642,6.866427,2.1847537,-1.7254602,8.505551,0.46012014,0.7206158,0.5756992,0.6955935,0.5667026,0.5153088,0.45390585,0.44496086,0.3833241,0.39598024,0.3630198,0.33384898
148838-6-1-0,gun_shot,1459.2967331273317,1580.9567368659796,15.714731630537877,-218.5868,113.97421,-12.193987,-10.317182,-13.379521,-3.4185734,2.1364717,8.689339,3.2816682,6.773635,0.62810636,4.17378,4.295858,0.6548165,0.7017244,0.6905914,0.778881,0.8358204,0.662944,0.6633954,0.79065657,0.7988993,0.6178966,0.6904134,0.47518548
37560-4-0-1,drilling,3615.6664581887994,2081.5216935720227,15.311333942392247,64.6322,-16.473692,-36.826466,-18.097553,-23.342573,-8.888449,-6.103285,5.2163734,-3.9834814,1.1931581,3.0283957,1.6574917,-7.5471563,0.6797941,0.69574606,0.6185807,0.6703014,0.7712306,0.72187006,0.6322698,0.6460638,0.64178157,0.9356483,0.78967685,0.70316523
54898-8-0-8,siren,1307.5578895024541,1343.8760852056607,16.6622973210187,-43.23078,123.85415,-31.164421,-3.55125,-1.3937079,18.917276,16.329674,11.876707,1.5431378,9.154506,4.039334,3.283259,-7.860882,0.6861968,0.6000128,0.7064073,0.78302884,0.54591906,0.5918959,0.5892723,0.5078772,0.53248435,0.51420116,0.51153946,0.48179436
144068-5-0-8,engine_idling,2401.6081056809585,2120.9465565589935,15.063579043281031,-78.468376,66.7524,-2.5224984,3.6191363,-9.231451,5.0864415,-7.718727,5.9606004,-3.0568285,8.643404,0.77419543,-8.15427,-3.6618483,0.4275972,0.46156585,0.67869323,0.74980754,0.9865905,0.66035426,0.51461405,0.49016294,0.54191715,0.54816645,0.58087385,0.5089291
62837-7-0-27,jackhammer,1740.450160804929,1871.2256047038197,16.69462366764097,-76.29606,90.691315,-2.6661112,10.378097,-8.076711,-11.236518,-19.68283,-13.432448,-20.419086,-6.484597,-5.390243,-0.30810606,-12.278121,0.44253778,0.4705871,0.54510677,0.5900335,0.80881625,0.868953,0.7498781,0.51330984,0.73445684,0.5790769,0.5665783,0.7160502
94636-8-0-19,siren,1398.634409972766,1745.3915199331263,16.01726633683173,-111.375786,116.16186,8.249077,2.914577,-0.9218112,-0.02651271,-3.8550718,2.6874292,-5.2893553,0.9183019,-4.494869,1.7836641,-4.7788033,0.64707,0.6062847,0.6059432,0.64930975,0.5681451,0.59826744,0.6608278,0.6834227,0.65988845,0.70569867,0.68006957,0.7596313
15356-2-0-3,children_playing,2055.334759226244,1559.559230656265,18.577285467531983,-280.4742,67.30352,-43.44595,16.714943,-9.075558,21.016748,-1.8620683,0.2585432,-15.79744,-1.6716921,0.39767766,2.0862324,4.7780385,0.47921005,0.4817788,0.5404009,0.50643295,0.53522384,0.44726962,0.40673473,0.3966456,0.45153406,0.64223,0.72802883,0.4989709
94636-8-0-5,siren,1717.974259147052,1674.7383624611498,18.379555177067868,-69.79146,94.07355,-9.13698,-0.8138811,15.187322,8.782736,-3.5378993,4.8563323,-5.90894,6.3887753,2.0186346,5.9964314,-7.9155283,0.44993487,0.5219402,0.6072229,0.74433213,0.47507215,0.60621756,0.40974665,0.39721295,0.42511785,0.61579,0.88443446,0.45386016
166101-5-2-4,engine_idling,1375.2888388505135,1327.2400428924045,16.470333787695335,-40.856415,131.06082,-50.005325,39.10754,-19.347458,16.443954,-10.182443,8.560513,-9.919016,10.943304,-6.5583334,3.7913046,-7.2747936,0.44701314,0.4950405,0.53250426,0.67451733,0.58904845,0.7227498,0.8154724,0.9111707,0.7536115,0.6148315,0.5471982,0.41515955
95562-4-2-0,drilling,3404.1624054187096,1966.4675214313297,16.15267489595256,-149.64413,-11.9476595,-38.470776,-5.3484755,-21.272749,5.023799,7.3379436,1.3198936,9.614717,2.8162267,-2.8761814,0.82245207,-5.7683897,0.57335174,0.53486705,0.55189145,0.62453103,0.66784054,0.7261872,0.59943604,0.63694906,0.835276,0.81301486,0.66719747,0.7285437
146714-0-0-56,air_conditioner,2093.3972795554537,2386.673025227823,15.574219858996157,-301.4997,49.530712,42.259552,19.898895,8.780075,7.436164,16.827991,18.632246,1.4298065,14.544546,11.423945,11.722185,12.685293,0.7886579,0.76147306,0.67160267,0.53652936,0.8111393,0.818775,0.42887577,0.48634315,0.4634729,0.52744,0.5070111,0.5422285
188824-7-12-0,jackhammer,2917.876007832839,2291.3902065172983,16.27599014040257,-361.7048,39.81835,9.252868,20.199377,0.29151136,10.015726,-5.765051,4.2953897,-3.2619398,6.683087,-0.52584845,0.3933154,6.768127,0.8389589,0.78169847,0.76270086,0.7332366,0.80246526,0.7813322,0.6951838,0.6869705,0.6675608,0.6906821,0.74325305,0.7557273
